Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
6093.12,328.34,2.9600,7.9902,10.0976,0.03,100.00,225.19,0.00,225.19,0.00,359.93,2.7042,11.0080,9.8586,2.9720,11.0085,9.5749,359.93,0.00,225.19,2.2673,11.0073,10.2844,359.93,0.00,225.19,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6093.63,328.34,2.9600,7.9735,10.0976,0.03,100.00,204.67,0.02,204.67,359.98,359.93,2.8050,10.9915,9.7852,3.1553,10.9919,9.6133,359.93,359.98,204.67,2.2465,10.9908,10.0307,359.93,359.98,204.67,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6094.14,328.34,2.9600,7.9930,10.0976,0.04,100.00,187.83,0.04,187.83,359.96,359.94,2.9028,11.0111,9.7545,3.2878,11.0115,9.6915,359.94,359.96,187.83,2.2971,11.0106,9.8278,359.94,359.96,187.83,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6094.69,328.34,2.9600,7.9754,10.0976,0.03,100.00,162.39,0.06,162.39,359.94,359.97,3.0566,10.9937,9.7646,3.4313,10.9939,9.8731,359.97,359.94,162.39,2.4782,10.9934,9.5705,359.97,359.94,162.39,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6095.24,328.34,2.9600,8.0007,10.0976,0.05,100.00,140.87,0.07,140.87,359.93,359.99,3.1728,11.0190,9.8243,3.4816,11.0191,10.0627,359.99,359.93,140.87,2.7058,11.0190,9.4316,359.99,359.93,140.87,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6095.74,328.34,2.9601,7.9859,10.0976,0.03,100.00,139.85,0.07,139.85,359.93,359.99,3.1777,11.0042,9.8282,3.4822,11.0043,10.0720,359.99,359.93,139.85,2.7178,11.0042,9.4273,359.99,359.93,139.85,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6096.32,328.34,2.9601,7.9988,10.0976,0.02,100.00,140.55,0.07,140.55,359.93,359.99,3.1743,11.0172,9.8255,3.4818,11.0172,10.0656,359.99,359.93,140.55,2.7096,11.0171,9.4302,359.99,359.93,140.55,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6096.84,328.34,2.9601,7.9852,10.0976,0.03,100.00,141.81,0.07,141.81,359.93,359.99,3.1682,11.0035,9.8208,3.4810,11.0036,10.0541,359.99,359.93,141.81,2.6950,11.0034,9.4358,359.99,359.93,141.81,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6097.40,328.34,2.9601,7.9922,10.0976,0.01,100.00,142.94,0.07,142.94,359.93,359.99,3.1627,11.0105,9.8167,3.4800,11.0106,10.0438,359.99,359.93,142.94,2.6820,11.0104,9.4411,359.99,359.93,142.94,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6097.97,328.34,2.9601,7.9790,10.0976,0.02,100.00,143.83,0.07,143.83,359.93,359.99,3.1583,10.9973,9.8136,3.4790,10.9974,10.0357,359.99,359.93,143.83,2.6718,10.9972,9.4455,359.99,359.93,143.83,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6098.48,328.34,2.9601,7.9844,10.0976,0.01,100.00,145.10,0.07,145.10,359.93,359.99,3.1519,11.0027,9.8092,3.4775,11.0028,10.0241,359.99,359.93,145.10,2.6573,11.0026,9.4520,359.99,359.93,145.10,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6098.99,328.34,2.9601,7.9733,10.0976,0.02,100.00,146.12,0.07,146.12,359.93,359.99,3.1467,10.9916,9.8058,3.4761,10.9917,10.0149,359.99,359.93,146.12,2.6459,10.9914,9.4574,359.99,359.93,146.12,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6099.49,328.34,2.9601,7.9705,10.0976,0.01,100.00,147.12,0.07,147.12,359.93,359.99,3.1416,10.9888,9.8025,3.4745,10.9889,10.0059,359.99,359.93,147.12,2.6347,10.9886,9.4630,359.99,359.93,147.12,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6100.04,328.34,2.9601,7.9834,10.0976,0.02,100.00,148.03,0.07,148.03,359.93,359.98,3.1368,11.0017,9.7996,3.4729,11.0018,9.9977,359.98,359.93,148.03,2.6247,11.0015,9.4681,359.98,359.93,148.03,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6100.55,328.34,2.9601,7.9722,10.0976,0.02,100.00,149.24,0.07,149.24,359.93,359.98,3.1304,10.9905,9.7959,3.4707,10.9907,9.9868,359.98,359.93,149.24,2.6113,10.9904,9.4754,359.98,359.93,149.24,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6101.07,328.34,2.9601,7.9838,10.0976,0.02,100.00,150.27,0.07,150.27,359.93,359.98,3.1249,11.0021,9.7929,3.4686,11.0022,9.9776,359.98,359.93,150.27,2.6002,11.0019,9.4817,359.98,359.93,150.27,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6101.71,328.34,2.9601,7.9785,10.0976,0.01,100.00,151.36,0.07,151.36,359.93,359.98,3.1191,10.9968,9.7897,3.4661,10.9969,9.9679,359.98,359.93,151.36,2.5885,10.9966,9.4886,359.98,359.93,151.36,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6102.22,328.34,2.9602,7.9944,10.0976,0.03,100.00,152.57,0.07,152.57,359.93,359.98,3.1124,11.0127,9.7864,3.4632,11.0129,9.9571,359.98,359.93,152.57,2.5756,11.0125,9.4965,359.98,359.93,152.57,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6102.76,328.34,2.9602,7.9920,10.0976,0.00,100.00,153.66,0.07,153.66,359.93,359.98,3.1065,11.0103,9.7835,3.4604,11.0104,9.9476,359.98,359.93,153.66,2.5642,11.0100,9.5039,359.98,359.93,153.66,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6103.29,328.34,2.9602,7.9689,10.0976,0.04,100.00,154.73,0.07,154.73,359.93,359.98,3.1005,10.9872,9.7808,3.4575,10.9874,9.9382,359.98,359.93,154.73,2.5532,10.9870,9.5113,359.98,359.93,154.73,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6103.94,328.34,2.9602,7.9812,10.0976,0.02,100.00,155.82,0.07,155.82,359.93,359.98,3.0944,10.9995,9.7781,3.4543,10.9997,9.9287,359.98,359.93,155.82,2.5421,10.9993,9.5191,359.98,359.93,155.82,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6104.48,328.34,2.9602,7.9792,10.0976,0.00,100.00,157.12,0.06,157.12,359.94,359.97,3.0871,10.9975,9.7751,3.4503,10.9977,9.9175,359.97,359.94,157.12,2.5290,10.9972,9.5287,359.97,359.94,157.12,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6105.02,328.34,2.9602,7.9905,10.0976,0.02,100.00,158.18,0.06,158.18,359.94,359.97,3.0811,11.0088,9.7727,3.4468,11.0090,9.9084,359.97,359.94,158.18,2.5185,11.0085,9.5367,359.97,359.94,158.18,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6105.55,328.34,2.9625,7.9738,10.0917,0.03,100.00,159.03,0.06,159.03,359.94,359.97,3.0785,10.9921,9.7651,3.4462,10.9923,9.8953,359.97,359.94,159.03,2.5125,10.9918,9.5374,359.97,359.94,159.03,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6106.06,328.35,3.0011,7.9848,9.9910,0.21,100.00,159.03,0.06,159.03,359.94,359.97,3.1171,11.0030,9.6644,3.4849,11.0033,9.7946,359.97,359.94,159.03,2.5511,11.0028,9.4367,359.97,359.94,159.03,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6106.57,328.36,3.0291,7.9997,9.9178,0.16,100.00,158.11,0.06,158.11,359.94,359.97,3.1504,11.0179,9.5931,3.5160,11.0181,9.7292,359.97,359.94,158.11,2.5881,11.0177,9.3564,359.97,359.94,158.11,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6107.12,328.36,3.0363,7.9885,9.9005,0.04,100.00,157.57,0.06,157.57,359.94,359.97,3.1607,11.0067,9.5770,3.5250,11.0069,9.7165,359.97,359.94,157.57,2.6007,11.0065,9.3349,359.97,359.94,157.57,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6107.65,328.37,3.1106,7.9694,9.7206,0.37,100.00,157.57,0.06,157.57,359.94,359.97,3.2349,10.9877,9.3971,3.5992,10.9879,9.5367,359.97,359.94,157.57,2.6749,10.9874,9.1551,359.97,359.94,157.57,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6108.20,328.39,3.3027,7.9804,9.2553,0.91,100.00,157.57,0.06,157.57,359.94,359.97,3.4271,10.9987,8.9318,3.7914,10.9989,9.0714,359.97,359.94,157.57,2.8670,10.9985,8.6898,359.97,359.94,157.57,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6108.75,328.43,3.5556,7.9730,8.6426,1.22,100.00,157.57,0.06,157.57,359.94,359.97,3.6800,10.9913,8.3192,4.0443,10.9915,8.4587,359.97,359.94,157.57,3.1199,10.9910,8.0771,359.97,359.94,157.57,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6109.29,328.47,3.8008,7.9954,8.0469,1.18,100.00,158.20,0.06,158.20,359.94,359.97,3.9216,11.0137,7.7221,4.2874,11.0138,7.8576,359.97,359.94,158.20,3.3589,11.0134,7.4862,359.97,359.94,158.20,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6109.92,328.47,3.8448,7.9845,7.9358,0.19,100.00,158.90,0.06,158.90,359.94,359.97,3.9615,11.0028,7.6094,4.3290,11.0030,7.7405,359.97,359.94,158.90,3.3960,11.0025,7.3805,359.97,359.94,158.90,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6110.42,328.49,3.9299,7.9833,7.7151,0.47,100.00,158.90,0.06,158.90,359.94,359.97,4.0467,11.0015,7.3887,4.4142,11.0018,7.5198,359.97,359.94,158.90,3.4812,11.0013,7.1598,359.97,359.94,158.90,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6110.96,328.53,4.0851,7.9814,7.3130,0.80,100.00,158.90,0.06,158.90,359.94,359.97,4.2018,10.9996,6.9867,4.5693,10.9998,7.1178,359.97,359.94,158.90,3.6363,10.9993,6.7577,359.97,359.94,158.90,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6111.55,328.57,4.2951,7.9954,6.7688,0.99,100.00,158.90,0.06,158.90,359.94,359.97,4.4119,11.0136,6.4424,4.7793,11.0138,6.5735,359.97,359.94,158.90,3.8464,11.0133,6.2135,359.97,359.94,158.90,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6112.06,328.65,4.6390,7.9758,5.8774,1.87,100.00,158.90,0.06,158.90,359.94,359.97,4.7558,10.9941,5.5511,5.1233,10.9943,5.6821,359.97,359.94,158.90,4.1903,10.9938,5.3221,359.97,359.94,158.90,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6112.73,328.75,5.0377,8.0004,4.8443,1.66,100.00,158.90,0.06,158.90,359.94,359.97,5.1545,11.0187,4.5180,5.5219,11.0189,4.6490,359.97,359.94,158.90,4.5890,11.0184,4.2890,359.97,359.94,158.90,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6113.26,328.79,5.1777,7.9777,4.4814,0.73,100.00,158.90,0.06,158.90,359.94,359.97,5.2945,10.9960,4.1551,5.6620,10.9962,4.2862,359.97,359.94,158.90,4.7290,10.9957,3.9261,359.97,359.94,158.90,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6113.79,328.79,5.1777,7.9967,4.4814,0.04,100.00,144.69,0.07,144.69,359.93,359.99,5.3716,11.0150,4.1944,5.6956,11.0151,4.4117,359.99,359.93,144.69,4.8796,11.0149,3.8337,359.99,359.93,144.69,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6114.32,328.79,5.1777,7.9778,4.4814,0.04,100.00,123.51,0.07,123.51,359.93,0.01,5.4630,10.9962,4.2850,5.6866,10.9961,4.6046,0.01,359.93,123.51,5.1345,10.9963,3.7709,0.01,359.93,123.51,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6114.92,328.79,5.1778,7.9833,4.4814,0.01,100.00,104.03,0.06,104.03,359.94,0.04,5.5129,11.0015,4.3924,5.6172,11.0013,4.7683,0.04,359.94,104.03,5.3747,11.0019,3.7981,0.04,359.94,104.03,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6115.45,328.79,5.1778,8.0009,4.4814,0.03,100.00,85.43,0.05,85.43,359.95,0.05,5.5245,11.0191,4.5049,5.5034,11.0187,4.8944,0.05,359.95,85.43,5.5830,11.0197,3.8976,0.05,359.95,85.43,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6116.01,328.79,5.1778,7.9934,4.4814,0.01,100.00,84.66,0.04,84.66,359.96,0.05,5.5242,11.0116,4.5096,5.4979,11.0112,4.8988,0.05,359.96,84.66,5.5910,11.0122,3.9032,0.05,359.96,84.66,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6116.54,328.79,5.1778,7.9766,4.4814,0.03,100.00,85.48,0.05,85.48,359.95,0.05,5.5246,10.9947,4.5046,5.5038,10.9944,4.8941,0.05,359.95,85.48,5.5825,10.9953,3.8972,0.05,359.95,85.48,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6117.12,328.79,5.1778,7.9855,4.4814,0.02,100.00,86.87,0.05,86.87,359.95,0.05,5.5250,11.0037,4.4961,5.5136,11.0033,4.8861,0.05,359.95,86.87,5.5683,11.0042,3.8876,0.05,359.95,86.87,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6117.69,328.79,5.1779,7.9711,4.4814,0.03,100.00,88.01,0.05,88.01,359.95,0.05,5.5252,10.9892,4.4891,5.5216,10.9889,4.8793,0.05,359.95,88.01,5.5564,10.9898,3.8799,0.05,359.95,88.01,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6118.20,328.79,5.1779,7.9826,4.4814,0.02,100.00,89.04,0.05,89.04,359.95,0.05,5.5252,11.0008,4.4828,5.5286,11.0005,4.8730,0.05,359.95,89.04,5.5455,11.0013,3.8731,0.05,359.95,89.04,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6118.75,328.79,5.1779,8.0018,4.4814,0.04,100.00,89.91,0.05,89.91,359.95,0.05,5.5252,11.0200,4.4775,5.5346,11.0197,4.8675,0.05,359.95,89.91,5.5362,11.0206,3.8675,0.05,359.95,89.91,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6119.30,328.79,5.1779,7.9787,4.4814,0.04,100.00,91.24,0.05,91.24,359.95,0.05,5.5249,10.9969,4.4694,5.5434,10.9966,4.8591,0.05,359.95,91.24,5.5217,10.9975,3.8593,0.05,359.95,91.24,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6119.82,328.79,5.1779,7.9869,4.4814,0.02,100.00,90.84,0.05,90.84,359.95,0.05,5.5250,11.0051,4.4718,5.5407,11.0048,4.8617,0.05,359.95,90.84,5.5261,11.0056,3.8618,0.05,359.95,90.84,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6120.43,328.79,5.1779,7.9983,4.4814,0.02,100.00,90.05,0.05,90.05,359.95,0.05,5.5252,11.0165,4.4766,5.5355,11.0162,4.8666,0.05,359.95,90.05,5.5346,11.0171,3.8666,0.05,359.95,90.05,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6120.99,328.79,5.1779,7.9883,4.4814,0.02,100.00,88.48,0.05,88.48,359.95,0.05,5.5253,11.0065,4.4862,5.5249,11.0062,4.8764,0.05,359.95,88.48,5.5514,11.0071,3.8767,0.05,359.95,88.48,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6121.56,328.67,5.3012,7.9829,4.4850,0.22,100.00,88.32,0.05,88.32,359.95,0.05,5.6485,11.0011,4.4908,5.6471,11.0008,4.8809,0.05,359.95,88.32,5.6764,11.0016,3.8814,0.05,359.95,88.32,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6122.15,328.45,5.5506,7.9918,4.4923,0.42,100.00,88.49,0.05,88.49,359.95,0.05,5.8980,11.0100,4.4971,5.8977,11.0097,4.8872,0.05,359.95,88.49,5.9241,11.0106,3.8876,0.05,359.95,88.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6122.72,328.45,5.5506,7.9843,4.4923,0.01,100.00,89.84,0.05,89.84,359.95,0.05,5.8979,11.0025,4.4888,5.9069,11.0022,4.8789,0.05,359.95,89.84,5.9096,11.0031,3.8789,0.05,359.95,89.84,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6123.27,328.45,5.5507,7.9972,4.4923,0.02,100.00,90.94,0.05,90.94,359.95,0.05,5.8978,11.0154,4.4821,5.9142,11.0150,4.8719,0.05,359.95,90.94,5.8978,11.0159,3.8720,0.05,359.95,90.94,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6123.93,328.33,5.6797,7.9974,4.4902,0.20,100.00,90.94,0.05,90.94,359.95,0.05,6.0268,11.0156,4.4800,6.0432,11.0153,4.8698,0.05,359.95,90.94,6.0268,11.0161,3.8699,0.05,359.95,90.94,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6124.45,328.23,5.7896,7.9929,4.4884,0.21,100.00,90.05,0.05,90.05,359.95,0.05,6.1369,11.0111,4.4836,6.1473,11.0108,4.8736,0.05,359.95,90.05,6.1463,11.0116,3.8736,0.05,359.95,90.05,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6124.97,328.23,5.7896,7.9924,4.4884,0.00,100.00,89.03,0.05,89.03,359.95,0.05,6.1370,11.0106,4.4899,6.1403,11.0102,4.8800,0.05,359.95,89.03,6.1573,11.0111,3.8801,0.05,359.95,89.03,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6125.54,328.11,5.9270,7.9793,4.4907,0.24,100.00,89.03,0.05,89.03,359.95,0.05,6.2743,10.9975,4.4922,6.2777,10.9972,4.8823,0.05,359.95,89.03,6.2946,10.9980,3.8824,0.05,359.95,89.03,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6126.11,328.08,5.9653,7.9673,4.4913,0.07,100.00,90.00,0.05,90.00,359.95,0.05,6.3125,10.9855,4.4869,6.3225,10.9852,4.8769,0.05,359.95,90.00,6.3226,10.9861,3.8769,0.05,359.95,90.00,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6126.63,328.04,6.0096,8.0003,4.4909,0.11,100.00,90.49,0.05,90.49,359.95,0.05,6.3568,11.0185,4.4835,6.3702,11.0182,4.8734,0.05,359.95,90.49,6.3616,11.0190,3.8734,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6127.26,327.83,6.2377,7.9746,4.4890,0.36,100.00,90.49,0.05,90.49,359.95,0.05,6.5849,10.9928,4.4815,6.5982,10.9925,4.8714,0.05,359.95,90.49,6.5897,10.9934,3.8714,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6127.84,327.30,6.8386,7.9824,4.4838,1.04,100.00,90.49,0.05,90.49,359.95,0.05,7.1858,11.0006,4.4763,7.1992,11.0003,4.8662,0.05,359.95,90.49,7.1906,11.0012,3.8663,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6128.35,326.69,7.5222,7.9848,4.4779,1.32,100.00,90.49,0.05,90.49,359.95,0.05,7.8694,11.0030,4.4705,7.8827,11.0026,4.8604,0.05,359.95,90.49,7.8742,11.0035,3.8604,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6128.97,326.09,8.1882,7.9951,4.4722,1.08,100.00,90.49,0.05,90.49,359.95,0.05,8.5354,11.0133,4.4647,8.5487,11.0129,4.8546,0.05,359.95,90.49,8.5401,11.0138,3.8547,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6129.54,324.64,9.8234,7.9810,4.4582,2.88,100.00,90.49,0.05,90.49,359.95,0.05,10.1706,10.9992,4.4507,10.1839,10.9989,4.8406,0.05,359.95,90.49,10.1753,10.9998,3.8407,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6130.05,323.46,11.1426,7.9949,4.4469,2.57,100.00,90.49,0.05,90.49,359.95,0.05,11.4898,11.0131,4.4394,11.5031,11.0128,4.8293,0.05,359.95,90.49,11.4946,11.0137,3.8294,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6130.60,322.27,12.4809,7.9690,4.4354,2.42,100.00,90.49,0.05,90.49,359.95,0.05,12.8281,10.9872,4.4280,12.8415,10.9868,4.8179,0.05,359.95,90.49,12.8329,10.9877,3.8179,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6131.16,320.37,14.6250,7.9739,4.4170,3.85,100.00,90.49,0.05,90.49,359.95,0.05,14.9722,10.9921,4.4096,14.9856,10.9918,4.7995,0.05,359.95,90.49,14.9770,10.9926,3.7995,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6131.75,318.82,16.3763,7.9904,4.4020,2.97,100.00,90.49,0.05,90.49,359.95,0.05,16.7235,11.0086,4.3946,16.7369,11.0083,4.7845,0.05,359.95,90.49,16.7283,11.0091,3.7845,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6132.31,316.27,19.2565,7.9933,4.3774,5.16,100.00,90.49,0.05,90.49,359.95,0.05,19.6037,11.0116,4.3700,19.6171,11.0112,4.7599,0.05,359.95,90.49,19.6085,11.0121,3.7599,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6132.90,314.21,21.5926,7.9757,4.3574,3.96,100.00,90.49,0.05,90.49,359.95,0.05,21.9398,10.9939,4.3500,21.9532,10.9936,4.7399,0.05,359.95,90.49,21.9446,10.9944,3.7399,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6133.44,311.47,24.7001,7.9843,4.3308,5.80,100.00,90.49,0.05,90.49,359.95,0.05,25.0473,11.0025,4.3234,25.0606,11.0022,4.7133,0.05,359.95,90.49,25.0521,11.0030,3.7133,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6133.94,309.05,27.4559,7.9695,4.3072,5.41,100.00,90.49,0.05,90.49,359.95,0.05,27.8031,10.9877,4.2998,27.8164,10.9874,4.6897,0.05,359.95,90.49,27.8078,10.9883,3.6897,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6134.51,306.77,30.0556,7.9974,4.2850,4.61,100.00,90.49,0.05,90.49,359.95,0.05,30.4028,11.0156,4.2775,30.4161,11.0152,4.6674,0.05,359.95,90.49,30.4075,11.0161,3.6675,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6135.04,303.49,33.8098,7.9745,4.2528,7.05,100.00,90.49,0.05,90.49,359.95,0.05,34.1570,10.9927,4.2454,34.1703,10.9923,4.6353,0.05,359.95,90.49,34.1618,10.9932,3.6353,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6135.57,300.82,36.8690,8.0016,4.2267,5.83,100.00,90.49,0.05,90.49,359.95,0.05,37.2162,11.0198,4.2192,37.2295,11.0195,4.6091,0.05,359.95,90.49,37.2210,11.0204,3.6091,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6136.08,298.23,39.8483,7.9809,4.2012,5.83,100.00,90.49,0.05,90.49,359.95,0.05,40.1955,10.9991,4.1937,40.2088,10.9988,4.5836,0.05,359.95,90.49,40.2003,10.9996,3.5837,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6136.59,296.06,42.3515,7.9983,4.1797,4.91,100.00,90.49,0.05,90.49,359.95,0.05,42.6987,11.0165,4.1723,42.7120,11.0162,4.5622,0.05,359.95,90.49,42.7035,11.0170,3.5622,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6137.13,292.92,45.9816,7.9955,4.1487,6.71,100.00,90.49,0.05,90.49,359.95,0.05,46.3288,11.0137,4.1412,46.3422,11.0134,4.5311,0.05,359.95,90.49,46.3336,11.0142,3.5312,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
6137.67,290.23,49.1073,7.9996,4.1219,5.81,100.00,90.49,0.05,90.49,359.95,0.05,49.4545,11.0178,4.1145,49.4679,11.0175,4.5044,0.05,359.95,90.49,49.4593,11.0183,3.5044,0.05,359.95,90.49,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
