Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
2360.25,80.14,294.5757,8.8197,70.0868,0.10,100.00,173.37,-10.32,173.37,10.32,16.27,295.5085,11.6091,69.3258,295.8793,11.4998,69.3787,16.27,10.32,173.37,294.9315,11.7754,69.2180,16.27,10.32,173.37,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2360.80,80.14,294.5757,8.8471,70.0868,0.05,100.00,197.04,3.13,197.04,356.87,16.31,295.3234,11.7603,69.6579,295.6766,11.6515,69.5329,16.31,356.87,197.04,294.7635,11.9319,69.8289,16.31,356.87,197.04,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2361.31,80.14,294.5757,8.8493,70.0868,0.00,100.00,199.31,6.87,199.31,353.13,10.00,295.0665,11.8431,69.9235,295.4230,11.7770,69.7795,10.00,353.13,199.31,294.5005,11.9495,70.1248,10.00,353.13,199.31,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2361.88,80.14,294.5757,8.8329,70.0868,0.03,100.00,193.63,-0.97,193.63,0.97,21.15,295.5338,11.6438,69.4457,295.8855,11.5030,69.3526,21.15,0.97,193.63,294.9777,11.8637,69.5664,21.15,0.97,193.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2362.39,80.14,294.5757,8.8310,70.0868,0.00,100.00,175.08,-8.94,175.08,8.94,15.89,295.4607,11.6458,69.3629,295.8338,11.5388,69.4018,15.89,8.94,175.08,294.8792,11.8093,69.2769,15.89,8.94,175.08,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2362.95,80.14,294.5757,8.8294,70.0868,0.00,100.00,173.83,-9.47,173.83,9.47,15.81,295.4747,11.6380,69.3563,295.8470,11.5316,69.4042,15.81,9.47,173.83,294.8952,11.8002,69.2562,15.81,9.47,173.83,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2363.49,80.24,294.5878,8.8036,69.9795,0.20,100.00,173.12,-7.73,173.12,7.73,17.54,295.5718,11.6102,69.3590,295.9403,11.4924,69.4094,17.54,7.73,173.12,294.9985,11.7909,69.2549,17.54,7.73,173.12,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2364.04,80.36,294.6026,8.8112,69.8617,0.22,100.00,172.54,-3.46,172.54,3.46,14.97,295.4368,11.7021,69.4413,295.8109,11.6010,69.4863,14.97,3.46,172.54,294.8550,11.8587,69.3454,14.97,3.46,172.54,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2364.70,80.36,294.6026,8.8075,69.8617,0.01,100.00,173.34,-2.18,173.34,2.18,14.27,295.3882,11.7185,69.4894,295.7643,11.6221,69.5269,14.27,2.18,173.34,294.8028,11.8684,69.4052,14.27,2.18,173.34,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2365.25,80.36,294.6026,8.7919,69.8617,0.03,100.00,174.95,-3.05,174.95,3.05,15.37,295.4368,11.6811,69.4293,295.8118,11.5774,69.4579,15.37,3.05,174.95,294.8525,11.8420,69.3590,15.37,3.05,174.95,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2365.80,80.37,294.6031,8.8120,69.8550,0.04,100.00,175.80,-2.81,175.80,2.81,15.41,295.4321,11.7025,69.4222,295.8074,11.5986,69.4449,15.41,2.81,175.80,294.8469,11.8639,69.3612,15.41,2.81,175.80,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2366.36,80.54,294.6161,8.8040,69.6773,0.32,100.00,176.06,-3.80,176.06,3.80,14.40,295.3952,11.6992,69.1869,295.7723,11.6018,69.2094,14.40,3.80,176.06,294.8072,11.8499,69.1264,14.40,3.80,176.06,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2366.97,80.88,294.6403,8.7733,69.3326,0.57,100.00,176.04,-3.86,176.04,3.86,11.27,295.2596,11.7041,68.8255,295.6414,11.6274,68.8471,11.27,3.86,176.04,294.6640,11.8223,68.7662,11.27,3.86,176.04,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2367.52,81.47,294.6852,8.7817,68.7417,1.08,100.00,175.85,-3.97,175.85,3.97,6.31,295.0492,11.7506,68.2098,295.4363,11.7072,68.2308,6.31,3.97,175.85,294.4455,11.8168,68.1514,6.31,3.97,175.85,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2368.03,82.40,294.7546,8.7082,67.8064,1.84,100.00,176.49,-6.01,176.49,6.01,13.23,295.4774,11.5948,67.1941,295.8564,11.5050,67.2168,13.23,6.01,176.49,294.8863,11.7326,67.1332,13.23,6.01,176.49,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2368.53,83.26,294.8145,8.6257,66.9330,1.74,100.00,175.78,-4.54,175.78,4.54,12.49,295.5014,11.5368,66.3999,295.8814,11.4519,66.4246,12.49,4.54,175.78,294.9090,11.6675,66.3357,12.49,4.54,175.78,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2369.20,83.70,294.8548,8.6508,66.4933,0.66,100.00,173.94,-1.03,173.94,1.03,10.78,295.4515,11.6100,66.1514,295.8334,11.5369,66.1832,10.78,1.03,173.94,294.8569,11.7239,66.0761,10.78,1.03,173.94,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2369.70,83.70,294.8550,8.6439,66.4933,0.01,100.00,172.72,-1.26,172.72,1.26,10.75,295.4591,11.6017,66.1521,295.8403,11.5287,66.1924,10.75,1.26,172.72,294.8663,11.7152,66.0637,10.75,1.26,172.72,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2370.29,83.78,294.8652,8.6257,66.4130,0.14,100.00,172.76,-2.06,172.76,2.06,10.66,295.4699,11.5783,66.0297,295.8510,11.5058,66.0707,10.66,2.06,172.76,294.8770,11.6907,65.9402,10.66,2.06,172.76,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2370.82,83.87,294.8770,8.6284,66.3187,0.18,100.00,173.61,-2.46,173.61,2.46,11.11,295.5013,11.5734,65.9090,295.8823,11.4978,65.9448,11.11,2.46,173.61,294.9081,11.6904,65.8274,11.11,2.46,173.61,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2371.36,83.87,294.8770,8.6318,66.3187,0.01,100.00,174.63,-1.00,174.63,1.00,10.16,295.4376,11.5970,65.9679,295.8206,11.5281,65.9950,10.16,1.00,174.63,294.8409,11.7044,65.8999,10.16,1.00,174.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2371.96,83.90,294.8788,8.6405,66.2975,0.04,100.00,175.14,-0.56,175.14,0.56,6.67,295.2532,11.6352,65.9490,295.6400,11.5898,65.9723,6.67,0.56,175.14,294.6504,11.7060,65.8871,6.67,0.56,175.14,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2372.49,84.17,294.9009,8.6108,66.0233,0.52,100.00,175.47,-3.00,175.47,3.00,9.49,295.4299,11.5661,65.5583,295.8139,11.5014,65.5820,9.49,3.00,175.47,294.8314,11.6660,65.4956,9.49,3.00,175.47,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2373.03,84.51,294.9303,8.5957,65.6785,0.64,100.00,176.16,-6.03,176.16,6.03,13.41,295.6658,11.4800,65.0701,296.0443,11.3890,65.0950,13.41,6.03,176.16,295.0754,11.6197,65.0056,13.41,6.03,176.16,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2373.58,84.85,294.9534,8.5727,65.3320,0.63,100.00,175.22,-6.31,175.22,6.31,11.92,295.6237,11.4707,64.7135,296.0041,11.3896,64.7442,11.92,6.31,175.22,295.0310,11.5948,64.6400,11.92,6.31,175.22,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2374.12,84.85,294.9535,8.5726,65.3320,0.00,100.00,186.91,-1.37,186.91,1.37,12.22,295.5302,11.5143,64.8385,295.9077,11.4316,64.7847,12.22,1.37,186.91,294.9368,11.6432,64.8973,12.22,1.37,186.91,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2374.65,84.85,294.9534,8.5466,65.3320,0.05,100.00,202.71,7.58,202.71,352.42,10.13,295.4541,11.5389,65.1715,295.8010,11.4722,65.0058,10.13,352.42,202.71,294.9018,11.6465,65.4072,10.13,352.42,202.71,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2375.20,84.85,294.9534,8.5639,65.3320,0.03,100.00,229.84,3.44,229.84,356.56,2.45,294.9032,11.5949,65.1303,295.1461,11.5789,64.8255,2.45,356.56,229.84,294.5037,11.6215,65.5906,2.45,356.56,229.84,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2375.75,84.85,294.9534,8.5627,65.3321,0.00,100.00,251.04,11.40,251.04,348.60,3.30,295.2465,11.5857,65.2565,295.3595,11.5657,64.8836,3.30,348.60,251.04,295.0460,11.6221,65.8315,3.30,348.60,251.04,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2376.26,84.85,294.9534,8.5603,65.3321,0.00,100.00,271.66,12.28,271.66,347.72,1.59,295.2510,11.5826,65.2467,295.2277,11.5741,64.8574,1.59,347.72,271.66,295.2625,11.6012,65.8564,1.59,347.72,271.66,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2376.80,84.85,294.9534,8.5626,65.3321,0.00,100.00,272.79,11.49,272.79,348.51,1.19,295.2084,11.5893,65.2641,295.1780,11.5833,64.8752,1.19,348.51,272.79,295.2308,11.6036,65.8736,1.19,348.51,272.79,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2377.35,84.85,294.9534,8.5444,65.3321,0.03,100.00,271.90,11.82,271.90,348.18,1.70,295.2258,11.5688,65.2403,295.2007,11.5595,64.8511,1.70,348.18,271.90,295.2400,11.5887,65.8499,1.70,348.18,271.90,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2377.88,84.85,294.9534,8.5617,65.3321,0.03,100.00,270.83,11.78,270.83,348.22,1.92,295.2255,11.5860,65.2339,295.2074,11.5753,64.8444,1.92,348.22,270.83,295.2288,11.6081,65.8436,1.92,348.22,270.83,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2378.53,84.85,294.9534,8.5460,65.3322,0.02,100.00,269.70,12.20,269.70,347.80,2.62,295.2491,11.5670,65.2030,295.2376,11.5517,64.8133,2.62,347.80,269.70,295.2420,11.5963,65.8123,2.62,347.80,269.70,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2379.05,84.85,294.9534,8.5378,65.3321,0.02,100.00,268.40,12.14,268.40,347.86,2.89,295.2490,11.5584,65.1952,295.2460,11.5413,64.8055,2.89,347.86,268.40,295.2287,11.5906,65.8041,2.89,347.86,268.40,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2379.58,84.85,294.9534,8.5341,65.3321,0.01,100.00,267.34,12.08,267.34,347.92,3.11,295.2491,11.5544,65.1888,295.2530,11.5357,64.7992,3.11,347.92,267.34,295.2179,11.5888,65.7971,3.11,347.92,267.34,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2380.10,84.85,294.9534,8.5623,65.3321,0.05,100.00,266.26,12.02,266.26,347.98,3.34,295.2492,11.5823,65.1824,295.2601,11.5622,64.7930,3.34,347.98,266.26,295.2072,11.6191,65.7900,3.34,347.98,266.26,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2380.74,84.86,294.8940,8.5696,65.3279,0.09,100.00,265.95,11.25,265.95,348.75,3.39,295.1500,11.5930,65.1744,295.1632,11.5723,64.7850,3.39,348.75,265.95,295.1042,11.6303,65.7816,3.39,348.75,265.95,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2381.27,84.91,294.5677,8.6291,65.3043,0.63,100.00,265.53,15.38,265.53,344.62,6.61,295.0508,11.6131,65.0005,295.0594,11.5725,64.6126,6.61,344.62,265.53,295.0125,11.6835,65.6053,6.61,344.62,265.53,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2381.82,84.98,294.0524,8.7612,65.2660,0.97,100.00,266.12,8.09,266.12,351.91,1.88,294.1364,11.7969,65.1793,294.1512,11.7856,64.7896,1.88,351.91,266.12,294.0881,11.8181,65.7871,1.88,351.91,266.12,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2382.36,85.09,293.3292,8.8755,65.2181,1.36,100.00,266.06,10.40,266.06,349.60,3.76,293.5414,11.9010,65.0413,293.5537,11.8776,64.6521,3.76,349.60,266.06,293.4970,11.9422,65.6484,3.76,349.60,266.06,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2382.89,85.19,292.6337,8.9773,65.1711,1.34,100.00,265.69,11.40,265.69,348.60,11.50,292.9194,11.9468,64.5964,292.9231,11.8726,64.2134,11.50,348.60,265.69,292.8887,12.0680,65.1935,11.50,348.60,265.69,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2383.41,85.42,291.3437,9.2303,65.0685,2.52,100.00,265.61,11.04,265.61,348.96,8.34,291.6048,12.2290,64.6567,291.6138,12.1754,64.2704,8.34,348.96,265.61,291.5656,12.3177,65.2591,8.34,348.96,265.61,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2383.92,85.64,290.2099,9.4323,64.9825,2.29,100.00,265.73,12.72,265.73,347.28,9.19,290.5591,12.4164,64.5320,290.5643,12.3579,64.1463,9.19,347.28,265.73,290.5259,12.5137,65.1333,9.19,347.28,265.73,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2384.49,85.73,289.7201,9.5079,64.9516,0.86,100.00,266.83,9.03,266.83,350.97,5.22,289.8609,12.5316,64.6912,289.8669,12.4981,64.3026,5.22,350.97,266.83,289.8261,12.5880,65.2977,5.22,350.97,266.83,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2385.02,85.73,289.7201,9.5243,64.9516,0.03,100.00,266.83,9.03,266.83,350.97,5.22,289.8609,12.5479,64.6912,289.8669,12.5144,64.3026,5.22,350.97,266.83,289.8261,12.6044,65.2977,5.22,350.97,266.83,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2385.55,85.72,289.7201,9.4731,64.9516,0.10,100.00,248.56,6.10,248.56,353.90,2.00,289.7306,12.5095,64.8501,289.8625,12.4971,64.4832,2.00,353.90,248.56,289.5006,12.5318,65.4147,2.00,353.90,248.56,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2386.06,85.72,289.7201,9.4696,64.9516,0.01,100.00,227.62,4.96,227.62,355.04,5.53,289.8457,12.4931,64.6822,290.0976,12.4566,64.3866,5.53,355.04,227.62,289.4328,12.5525,65.1274,5.53,355.04,227.62,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2386.64,85.73,289.7201,9.5141,64.9516,0.08,100.00,205.82,7.29,205.82,352.71,5.77,290.0014,12.5376,64.8531,290.3442,12.5000,64.6707,5.77,352.71,205.82,289.4541,12.5996,65.1155,5.77,352.71,205.82,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2387.14,85.73,289.7202,9.5208,64.9516,0.01,100.00,183.86,-0.01,183.86,0.01,11.88,290.3097,12.4754,64.5608,290.6898,12.3951,64.5251,11.88,0.01,183.86,289.7134,12.6010,64.5910,11.88,0.01,183.86,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2387.67,85.73,289.7201,9.5045,64.9516,0.03,100.00,163.42,-3.16,163.42,3.16,6.46,290.1859,12.4802,64.5534,290.5594,12.4358,64.6568,6.46,3.16,163.42,289.6089,12.5482,64.3672,6.46,3.16,163.42,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2388.19,85.73,289.7202,9.5201,64.9516,0.03,100.00,155.90,-6.57,155.90,6.57,10.33,290.4885,12.4309,64.5425,290.8395,12.3603,64.6974,10.33,6.57,155.90,289.9499,12.5384,64.2769,10.33,6.57,155.90,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2388.70,85.73,289.7202,9.5117,64.9516,0.02,100.00,166.77,-4.76,166.77,4.76,6.12,290.1634,12.4738,64.4417,290.5424,12.4315,64.5241,6.12,4.76,166.77,289.5765,12.5378,64.2880,6.12,4.76,166.77,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2389.25,85.73,289.7202,9.5346,64.9516,0.04,100.00,182.55,-3.71,182.55,3.71,16.57,290.5492,12.4006,64.3778,290.9225,12.2890,64.3583,16.57,3.71,182.55,289.9642,12.5735,64.3826,16.57,3.71,182.55,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2389.77,85.73,289.7202,9.5318,64.9516,0.01,100.00,183.34,-3.47,183.34,3.47,16.62,290.5444,12.3991,64.3780,290.9173,12.2872,64.3530,16.62,3.47,183.34,289.9597,12.5727,64.3916,16.62,3.47,183.34,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2390.30,85.73,289.7202,9.5288,64.9516,0.01,100.00,181.49,-1.48,181.49,1.48,14.09,290.4369,12.4476,64.5075,290.8148,12.3524,64.4901,14.09,1.48,181.49,289.8451,12.5958,64.5091,14.09,1.48,181.49,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2390.80,85.73,289.7202,9.5542,64.9516,0.05,100.00,179.92,0.80,179.92,359.20,12.73,290.3785,12.5041,64.6438,290.7590,12.4183,64.6332,12.73,359.20,179.92,289.7835,12.6386,64.6349,12.73,359.20,179.92,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2391.35,85.73,289.7202,9.5433,64.9516,0.02,100.00,179.82,-3.72,179.82,3.72,12.63,290.3748,12.4608,64.4133,290.7553,12.3750,64.4100,12.63,3.72,179.82,289.7796,12.5932,64.3928,12.63,3.72,179.82,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2391.87,85.73,289.7202,9.5279,64.9516,0.03,100.00,178.80,-3.95,178.80,3.95,12.56,290.3811,12.4440,64.4133,290.7617,12.3587,64.4171,12.56,3.95,178.80,289.7862,12.5756,64.3817,12.56,3.95,178.80,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2392.39,85.73,289.7202,9.5284,64.9516,0.00,100.00,177.78,-4.17,177.78,4.17,12.49,290.3873,12.4431,64.4134,290.7679,12.3583,64.4244,12.49,4.17,177.78,289.7929,12.5739,64.3708,12.49,4.17,177.78,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2392.92,85.73,289.7202,9.5100,64.9516,0.03,100.00,176.75,-4.40,176.75,4.40,12.41,290.3936,12.4233,64.4137,290.7740,12.3390,64.4318,12.41,4.40,176.75,289.7999,12.5533,64.3599,12.41,4.40,176.75,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2393.44,85.73,289.7202,9.5361,64.9516,0.05,100.00,175.72,-4.63,175.72,4.63,12.33,290.3998,12.4481,64.4141,290.7800,12.3643,64.4393,12.33,4.63,175.72,289.8070,12.5771,64.3493,12.33,4.63,175.72,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2393.96,85.73,289.7202,9.5301,64.9516,0.01,100.00,176.13,-4.54,176.13,4.54,12.36,290.3973,12.4426,64.4139,290.7776,12.3585,64.4363,12.36,4.54,176.13,289.8042,12.5720,64.3535,12.36,4.54,176.13,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2394.50,85.79,289.7240,9.5050,64.8878,0.13,100.00,176.65,-4.42,176.65,4.42,12.40,290.3979,12.4182,64.3500,290.7784,12.3339,64.3687,12.40,4.42,176.65,289.8043,12.5480,64.2951,12.40,4.42,176.65,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2395.01,86.04,289.7406,9.5182,64.6355,0.50,100.00,175.89,0.19,175.89,359.81,5.73,290.0587,12.5229,64.3178,290.4465,12.4840,64.3355,5.73,359.81,175.89,289.4540,12.5839,64.2645,5.73,359.81,175.89,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2395.57,86.38,289.7642,9.4868,64.2886,0.62,100.00,176.52,-3.49,176.52,3.49,6.54,290.1324,12.4590,63.7781,290.5196,12.4141,63.7944,6.54,3.49,176.52,289.5284,12.5277,63.7271,6.54,3.49,176.52,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2396.07,86.42,289.7670,9.4757,64.2424,0.10,100.00,177.66,-2.57,177.66,2.57,6.64,290.1286,12.4554,63.7728,290.5160,12.4099,63.7807,6.64,2.57,177.66,289.5237,12.5254,63.7349,6.64,2.57,177.66,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2396.58,86.53,289.7712,9.4912,64.1390,0.21,100.00,178.11,-5.73,178.11,5.73,9.56,290.2864,12.4186,63.5103,290.6709,12.3532,63.5195,9.56,5.73,178.11,289.6859,12.5184,63.4704,9.56,5.73,178.11,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2397.16,86.55,289.7720,9.4862,64.1139,0.04,100.00,177.33,-6.14,177.33,6.14,9.72,290.3052,12.4075,63.4721,290.6893,12.3409,63.4871,9.72,6.14,177.33,289.7056,12.5088,63.4232,9.72,6.14,177.33,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2397.69,86.61,289.7754,9.4675,64.0526,0.12,100.00,177.07,-7.88,177.07,7.88,9.62,290.3107,12.3681,63.3243,290.6947,12.3022,63.3430,9.62,7.88,177.07,289.7113,12.4677,63.2698,9.62,7.88,177.07,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2398.33,86.86,289.7885,9.4335,63.7960,0.41,100.00,176.74,-5.91,176.74,5.91,9.74,290.3283,12.3572,63.1713,290.7122,12.2906,63.1900,9.74,5.91,176.74,289.7292,12.4588,63.1165,9.74,5.91,176.74,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2398.83,87.31,289.8185,9.4186,63.3426,0.91,100.00,175.90,0.89,175.90,359.11,6.26,290.1613,12.4243,63.0633,290.5488,12.3820,63.0803,6.26,359.11,175.90,289.5572,12.4910,63.0110,6.26,359.11,175.90,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2399.34,88.01,289.8582,9.3491,62.6287,1.40,100.00,176.96,-6.08,176.96,6.08,11.40,290.4823,12.2551,61.9997,290.8642,12.1774,62.0183,11.40,6.08,176.96,289.8864,12.3740,61.9453,11.40,6.08,176.96,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2399.97,88.17,289.8660,9.3105,62.4693,0.26,100.00,177.93,-6.67,177.93,6.67,13.59,290.5926,12.1851,61.8065,290.9714,12.0929,61.8209,13.59,6.67,177.93,290.0010,12.3263,61.7585,13.59,6.67,177.93,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2400.49,88.34,289.8737,9.3019,62.2974,0.33,100.00,176.97,-3.75,176.97,3.75,11.52,290.4971,12.2312,61.7868,290.8790,12.1528,61.8021,11.52,3.75,176.97,289.9012,12.3520,61.7373,11.52,3.75,176.97,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2401.00,88.34,289.8737,9.3182,62.2974,0.03,100.00,176.17,-3.92,176.17,3.92,11.58,290.5083,12.2452,61.7873,290.8898,12.1664,61.8082,11.58,3.92,176.17,289.9133,12.3667,61.7290,11.58,3.92,176.17,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2401.55,88.44,289.8815,9.3009,62.1903,0.20,100.00,175.87,-3.98,175.87,3.98,11.56,290.5179,12.2275,61.6803,290.8993,12.1488,61.7033,11.56,3.98,175.87,289.9231,12.3488,61.6188,11.56,3.98,175.87,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2402.06,88.68,289.8985,9.3002,61.9475,0.48,100.00,176.21,-4.01,176.21,4.01,10.10,290.4563,12.2408,61.4263,290.8398,12.1719,61.4465,10.10,4.01,176.21,289.8582,12.3468,61.3692,10.10,4.01,176.21,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2402.57,88.69,289.8989,9.2827,61.9412,0.04,100.00,177.04,-4.01,177.04,4.01,10.28,290.4586,12.2216,61.4125,290.8421,12.1515,61.4272,10.28,4.01,177.04,289.8601,12.3295,61.3639,10.28,4.01,177.04,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2403.11,88.69,289.8989,9.2742,61.9412,0.02,100.00,178.22,-3.39,178.22,3.39,9.89,290.4265,12.2225,61.4319,290.8108,12.1551,61.4379,9.89,3.39,178.22,289.8264,12.3266,61.3971,9.89,3.39,178.22,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2403.62,88.78,289.9016,9.2924,61.8510,0.18,100.00,178.10,-2.05,178.10,2.05,8.74,290.3679,12.2619,61.4096,290.7534,12.2023,61.4145,8.74,2.05,178.10,289.7658,12.3541,61.3763,8.74,2.05,178.10,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2404.13,88.84,289.9037,9.2698,61.7888,0.13,100.00,177.47,-2.09,177.47,2.09,7.89,290.3310,12.2453,61.3485,290.7173,12.1914,61.3575,7.89,2.09,177.47,289.7280,12.3287,61.3087,7.89,2.09,177.47,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
2404.67,88.90,289.9068,9.2747,61.7297,0.11,100.00,176.97,-2.16,176.97,2.16,7.87,290.3372,12.2498,61.2895,290.7234,12.1960,61.3020,7.87,2.16,176.97,289.7345,12.3330,61.2445,7.87,2.16,176.97,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
